"Company","Vessel Name","IMO"
"Maersk Line A/S","Georg Maersk","9320257"
""K" Line Ship Management (Singapore) Pte. Ltd.","George Washington Bridge","9302073"
"Columbo Breeze Ltd","Georgia","1006300"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Georgia Highway","9339820"
"Benetech Shipping SA","Georgia M","9321196"
"Equity Shareholdings Ltd.","Georgios","9389033"
"Adventure Shipping Company","Georgios P.","9476680"
"Opera Shipping Inc.","Georgios S","9303053"
"A.P. Moller - Maersk A/S","Gerd Maersk","9320245"
"Maersk Line A/S","Gerda Maersk","9359052"
"Maersk Line A/S","Gerner Maersk","9359002"
"GH Citation LLC","GH Citation","9722041"
"GH Danzero LLC","GH Danzero","9663099"
"GH Frankel LLC","GH Frankel","9575187"
"GH Galileo LLC","GH Galileo","9735828"
"Way Ocean Shipping Limited","GH Glory","9542477"
"GH Northern Dancer LLC","GH Northern Dancer","9724764"
"GH Rich Wall LLC","GH Rich Wall","9735804"
"GH Rough Habit LLC","GH Rough Habit","9575163"
"GH Seabird LLC","GH Seabird","9707687"
"GH Sky Beauty LLC","GH Sky Beauty","9735816"
"GH Storm Cat LLC","GH Storm Cat","9663104"
"GH Urban Sea LLC","H Urban Sea","9735799"
"Gharapuri Island Limited","Gharapuri Island","9496147"
"The National Shipping Company of Saudi Arabia","Ghawar","9102241"
"The National Shipping Company of Saudi Arabia","Ghazal","9387009"
"Ghibli Shipping BV","Ghibli","9417799"
"The National Shipping Company of Saudi Arabia","Ghinah","9484728"
"Giancarlo Shipping BV","Giancarlo D","9721748"
"Inlet Cliffs Ltd.","Giannis","9432050"
"Tenacity Shipping Limited","Giannutri","9286047"
"Lingfield Shipping Limited","Giants Causeway","9700081"
"MOL Chemical Tankers Pte. Ltd.","Ginga Bobcat","9472737"
"MOL Chemical Tankers Pte. Ltd.","Ginga Caracal","9426300"
"MOL Chemical Tankers Pte. Ltd.","Ginga Cheetah","9414216"
"MOL Chemical Tankers Pte. Ltd.","Ginga Cougar","9321861"
"MOL Chemical Tankers Pte. Ltd.","Ginga Hawk","9222651"
"MOL Chemical Tankers Pte. Ltd.","Ginga Jaguar","9321873"
"MOL Chemical Tankers Pte. Ltd.","Ginga Kite","9228291"
"MOL Chemical Tankers Pte. Ltd.","Ginga Leopard","9425992"
"MOL Chemical Tankers Pte. Ltd.","Ginga Lion","9278727"
"MOL Chemical Tankers Pte. Ltd.","Ginga Lynx","9442550"
"MOL Chemical Tankers Pte. Ltd.","Ginga Merlin","9254252"
"MOL Chemical Tankers Pte. Ltd.","Ginga Ocelot","9581423"
"MOL Chemical Tankers Pte. Ltd.","Ginga Panther","9379985"
"MOL Chemical Tankers Pte. Ltd.","Ginga Puma","9343780"
"MOL Chemical Tankers Pte. Ltd.","Ginga Saker","9258155"
"MOL Chemical Tankers Pte. Ltd.","Ginga Tiger","9278715"
"TB Marine Shipmanagement GmbH & Co. KG","Ginny","9327011"
"Victoria Ship Management Inc.","Gion Trader","9724037"
"Bear Boat Shipping Co.","Giorgos Confidence","9652519"
"Super-Eco Bulkers Management Inc.","Giovanna","9519171"
"Rizzo-Bottiglieri-De Carlini Armatori SPA","Giovanni Battista De Carlini","9439383"
"Marfin Management S.A.M.","Giovanni Topic","9251315"
"Rizzo-Bottiglieri-De Carlini Armatori SPA","Giuseppe Mauro Rizzo","9448580"
"Maersk Line A/S","Gjertrud Maersk","9320233"
"Astro Shipmanagement, Inc.","GL Iguazu","9599200"
"Fristane Shipping Inc.","Glacier Bay","9367827"
"New Century Overseas Management, Inc.","Glad Mark","9640592"
"New Century Overseas Management, Inc.","Glad Mark","9640592"
"Tourel Ltd.","Gladiator","9378864"
"Sterling Ocean Shipping II] LLC","Gladys W","9664720"
"Chloe Maritime SA","Glafkos","9667930"
"Glenda International Shipping d.a.c","Glenda Megan","9470911"
"Glenda International Shipping d.a.c","Glenda Melanie","9455806"
"Glenda International Shipping d.a.c","Glenda Melissa","9494682"
"Glenda International Shipping d.a.c","Glenda Melody","9455818"
"Glenda International Shipping d.a.c","Glenda Meredith","9494668"
"Glenda International Shipping d.a.c","Glenda Meryl","9494670"
"Wealth Ocean Ship Management (Shanghai) Co., Lt","Glengyle","9727285"
"Mountpark Shipping Company Limited","Glenpark","9781621"
"Kobe Shipmanagement Company Ltd.","Global Aglaia","9737149"
"Rainbow Maritime Co., Ltd.","Global Ambition","9767015"
"Rainbow Maritime Co., Ltd.","Global Aqua","9805714"
"Ocean Transit Carrier SA","Global Coral","9687746"
"Sejin Marine Co., Ltd.","Global Discovery","9725691"
"Eagle Ship Management Co., Ltd.","Global Effort","9623063"
"Rainbow Maritime Co., Ltd.","Global Endeavor","9338553"
"Misuga Philippines, Inc.","Global Eternity","9737137"
"Misuga Philippines, Inc.","Global Eternity","9737137"
"Global Azure S.A.","Global Falcon","9401843"
"Rainbow Maritime Co., Ltd.","Global Future","9336385"
"Rainbow Maritime Co., Ltd.","Global Garland","9378838"
"Rainbow Maritime Co., Ltd.","Global Garnet","9300611"
"Rainbow Maritime Co., Ltd.","Global Gold","9614359"
"Rainbow Maritime Co., Ltd.","Global Heart","9499448"
"Dojima Marine Co., Ltd.","Global Hero","9609354"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Global Highway","9726695"
"Rainbow Maritime Co., Ltd.","Global Hospitality","9687655"
"Rainbow Maritime Co., Ltd.","Global Innovator","9641912"
"Taiheiyo Kisen Kaisha, Ltd.","Global Journey","9553000"
"Lupinus Maritime S.A.","Global King","9460801"
"Rainbow Maritime Co., Ltd.","Global Koma","9805726"
"Rainbow Maritime Co., Ltd.","Global Laguna","9626730"
"Global Marine Transportation, Inc.","Global Long Beach","1226763"
"Global Marine Transportation, Inc.","Global Long Beach","1226763"
"Rainbow Maritime Co., Ltd.","Global Mermaid","9392157"
"Global Odyssey SA","Global Oriole","9626742"
"P&F Marine Co., Ltd.","Global Passion","9473676"
"Sanzo Enterprise (Panama) SA","Global Phoenix","9565053"
"Global Marine Transportation, Inc.","Global Portland","1226765"
"Global Marine Transportation, Inc.","Global Portland","1226765"
"Global King SA","Global Rose","9495959"
"Misuga Philippines, Inc.","Global Round","9644055"
"Misuga Philippines, Inc.","Global Round","9644055"
"Rainbow Maritime Co., Ltd.","Global Saikai","9343534"
"Global Marine Transportation, Inc.","Global San Francisco","1228993"
"Global Marine Transportation, Inc.","Global San Francisco","1228993"
"Rainbow Maritime Co., Ltd.","Global Serenity","9363302"
"Fresco Shipping SA","Global Spirit","9197155"
"Sejin Marine Co., Ltd.","Global Striker","9609330"
"Taiheiyo Kisen Kaisha, Ltd.","Global Success","9584906"
"Batanagar Shipping Corporation","Global Symphony","9609342"
"NYK Shipmanagement Pte. Ltd.","Global Tomorrow","9495947"
"Lucretia Shipping SA","Global Trinity","9590735"
"NYK Shipmanagement Pte. Ltd.","Global Vega","9687760"
"NYK Shipmanagement Pte. Ltd.","Global Vision","9687758"
"Misuga Kaiun Co., Ltd.","Global Wisdom","9317781"
"Esteem Maritime SA","Glorious Ace","9561277"
"PCL (Shipping) Pte. Ltd.","Glorious Fuji","9641780"
"Toyo Shipping Line Co., Ltd.","Glorious Hope","9648867"
"PCL (Shipping) Pte. Ltd.","Glorious Kauri","9530711"
"Glorious Maritime Limited","Glorious Leader","9357298"
"Shikishima Kisen K.K.","Glorious Lotus","9357913"
"PCL (Shipping) Pte. Ltd.","Glorious Mahuta","9738739"
"Victoria Barco S.A.","Glorious Maple","9357925"
"Kitaura Kaiun Co., Ltd.","Glorious Peony","9311139"
"Kitaura Kaiun Co., Ltd.","Glorious Peony","9311139"
"Kitaura Kaiun Co., Ltd.","Glorious Plumeria","9357901"
"Kitaura Kaiun Co., Ltd.","Glorious Plumeria","9357901"
"PCL (Shipping) Pte. Ltd.","Glorious Saiki","9512903"
"PCL (Shipping) Pte. Ltd.","Glorious Sawara","9550280"
"PCL (Shipping) Pte. Ltd.","Glorious Splendour","9682904"
"PCL (Shipping) Pte. Ltd.","Glorious Starlight","9615028"
"PCL (Shipping) Pte. Ltd.","Glorious Sunlight","9641819"
"PCL (Shipping) Pte. Ltd.","Glorious Sunrise","9759666"
"V. Ships UK Ltd.","Glorycrown","9408190"
"Hyundai Glovis Co., Ltd","Glovis Captain","9707015"
"Hyundai Glovis Co., Ltd","Glovis Cardinal","9419759"
"Hyundai Glovis Co., Ltd","Glovis Century","9590589"
"GL NV5 Shipping, Inc.","Glovis Champion","9651113"
"Hyundai Glovis Co., Ltd.","Glovis Chorus","9158604"
"Clipper Maritime Limited","Glovis Clipper","9441582"
"NOCC Shipowning AS","Glovis Companion","9460899"
"OSM Ship Management Pte. Ltd.","Glovis Composer","9293583"
"Hyundai Glovis Co., Ltd","Glovis Condor","9414876"
"Hyundai Glovis Co., Ltd.","Glovis Corona","9122930"
"Hyundai Glovis Co., Ltd.","Glovis Cosmos","9707027"
"Dong-A Tanker Corporation","Glovis Countess","9476721"
"Hyundai Glovis Co., Ltd","Glovis Courage","9651101"
"Hyundai Glovis Co., Ltd","Glovis Crown","9706994"
"Hyundai Glovis Co., Ltd","Glovis Phoenix","9114165"
"Hyundai Glovis Co., Ltd","Glovis Prime","9114177"
"Hyundai Glovis Co., Ltd","Glovis Sky","9798404"
"Hyundai Glovis Co., Ltd.","Glovis Solomon","9445409"
"Hyundai Glovis Co., Ltd","Glovis Sonic","9798387"
"Hyundai Glovis Co., Ltd","Glovis Spirit","9674165"
"Hyundai Glovis Co., Ltd.","Glovis Splendor","9702431"
"Star Maritime Limited","Glovis Star","9736808"
"Hyundai Glovis Co., Ltd","Glovis Sun","9749568"
"Hyundai Glovis Co., Ltd","Glovis Sunlight","9798416"
"Hyundai Glovis Co., Ltd","Glovis Sunrise","9702405"
"Hyundai Glovis Co., Ltd","Glovis Supreme","9674177"
"Hyundai Glovis Co., Ltd","Glovis Symphony","9702429"
"Doriko Ltd.","Astro","8606056"
"Teekay Shipping Limited","Godavari Spirit","9286229"
"PB Tankers SpA","Gold Point","9506693"
"Gold River Vessel Limited","Gold River","9251078"
"Cazini Marine Inc.","Gold Sun","9253325"
"Levant Marine Group SA","Golden Arrow |","7007095"
"SeaTeam Management Pte. Ltd.","Golden Cecilie","9692662"
"Golden Daisy Inc.","Golden Daisy","9590759"
"Golden Ginger inc.","Golden Ginger","9590761"
"Reederei MS "Grainbrain II" GmbH & Co. KG","Golden Grains","9777723"
"Princess Cruise Lines, Ltd.","Golden Princess","9192351"
"Princess Cruise Lines, Ltd.","Golden Princess","9192351"
"Princess Cruise Lines, Ltd.","Golden Princess","9192351"
"Feltied Shipping Inc.","Golden Ray","9640102"
"Hyundai Glovis Co., Ltd","Golden Ray","9775816"
"OSM Ship Management Pte. Ltd.","Golden Shea","9335991"
"Golden Shiner Solutions, Inc.","Golden Shiner","9321562"
"Intrepid Ship Management, Inc.","Golden State","9407562"
"Dorval Ship Management K.K.","Golden Unity","9572575"
"Maddsin Shipping Ltd.","Goldengate Park","9493145"
"Ramdibi Seas Inc.","Goldway","9742900"
"Goliath Maritime Limited","Goliath Leader","9357315"
"Olive Shipmanagement Inc","Good Luck","9761889"
"Dakota International Shipping Ltd.","Good News","9230907"
"Goodwyn Island Limited","Goodwyn Island","9802308"
"Gotland Class Shipping Kommanditbolag","Gotland Aliya","9375604"
"Wisby Shipmanagement AB","Gotland Carolina","9328132"
"Wisby Shipmanagement AB","Gotland Marieann","9375575"
"Gotland Class Shipping Kommanditbolag","Gotland Sofia","9328144"
"Yano Kaiun Co., Ltd.","Grace Ocean","9652492"
"Phoenix Tankers Pte. Ltd.","Grace Victoria","9321201"
"Graceful Maritime Limited","Graceful Leader","9357303"
"Gracious Maritime Inc.","Gracious Ace","9604914"
"MS "Montreal" Car Carrier GmbH & Co. KG","Gral. San Martin","9382097"
"Gran Finale Ltd.","Gran Finale","9022180"
"Fulton Grand Limited","Grand","9391531"
"Pan Ocean Co., Ltd.","Grand Ace1","9346067"
"Pan Ocean Co., Ltd.","Grand Ace10","9443877"
"Pan Ocean Co., Ltd.","Grand Ace11","9443853"
"Pan Ocean Co., Ltd.","Grand Ace12","9384007"
"Pan Ocean Co., Ltd.","Grand Ace2","9346079"
"Pan Ocean Co., Ltd.","Grand Ace5","9375317"
"Pan Ocean Co., Ltd.","Grand Ace6","9375329"
"Pan Ocean Co., Ltd.","Grand Ace7","9425265"
"Pan Ocean Co., Ltd.","Grand Ace8&","9418638"
"Pan Ocean Co., Ltd.","Grand Ace9","9443865"
"Dynamic Onward Shipping SA","Grand Aurora","9279331"
"Dynamic Conductor Shipping SA","Grand Champion","9340570"
"Pioneer Shipping Navigation Inc.","Grand Choice","9169316"
"Dynamic Enterprise Marine SA","Grand Cosmo","9303182"
"Dynamic Exploiter Marine SA","Grand Dahlia","9355238"
"Dynamic Express Shipping SA","Grand Diamond","9303223"
"Dynamic Rainbow Marine SA","Grand Dolphin","9279329"
"Dynamic Glory Marine SA","Grand Duke","9303170"
"Dynamic Twinkle Shipping SA","Grand Eagle","9267663"
"Dynamic Player Shipping SA","Grand Hero","9339806"
"Eastern Mediterranean Maritime Limited","Grand Lady","9246279"
"Dynamic Listener Shipping SA","Grand Legacy","9355240"
"Dynamic Pioneer Marine SA","Grand Mark","9228306"
"Dynamic Sunrise Shipping SA","Grand Mercury","9247584"
"Dynamic Advantage Marine SA","Grand Neptune","9303209"
"Dynamic Aggressive Marine SA","Grand Orion","9303194"
"Croft Corporation","Grand Pace","9169328"
"Dynamic Growth Marine SA","Grand Pavo","9284776"
"Dynamic Climber Shipping SA","Grand Pearl","9339844"
"Dynamic Aurora Shipping SA","Grand Phoenix","9284764"
"Dynamic Carrier Shipping S.A.","Grand Pioneer","9247572"
"Princess Cruise Lines, Ltd.","Grand Princess","9104005"
"Princess Cruise Lines, Ltd.","Grand Princess","9104005"
"Princess Cruise Lines, Ltd.","Grand Princess","9104005"
"Dynamic Active Marine SA","Grand Quest","9181479"
"Fountain Navigation Ltd.","Grand Race","9184940"
"Dynamic Dash Shipping SA","Grand Ruby","9325221"
"Dynamic Attractive Shipping SA","Grand Sapphire","9325233"
"Dynamic Athlete Shipping SA","Grand Vega","9355252"
"Dynamic Luxury Shipping SA","Grand Venus","9303211"
"Dynamic Inventor Marine SA","Grand Victory","9334234"
"Grande Island Limited","Grande Island","9496214"
"Asahi Shipping Co., Ltd.","Grande Solaris","9254769"
"Minos Societa di Navigazione Srl","Grazia","9436343"
"Easy Charm Limited","Great Agility","9792890"
"Flying Speed Limited","Great Amity","9291078"
"Earning Top Limited","Great Animation","9458781"
"Merchant Bright Limited","Great Aspiration","9458767"
"Bond City Limited","Great Beauty","9792876"
"Best Aero Limited","Great Cheer","9458755"
"Prime Blue Limited","Great Comfort","9738521"
"Faith Horizon Limited","Great Cosmos","9792917"
"Excel Pac Limited","Great Faith","9792905"
"Victory Action Limited","Great Fluency","9728679"
"Grant Fortune Shipping Limited","Great Fortune","9738507"
"Holy Speed Limited","Great Glen","9458779"
"Great Hope Shipping Limited","Great Hope","9629639"
"Sinotrans Ship Management Limited","Great Intelligence","9800623"
"Eastern Mediterranean Maritime Limited","Great Lady","9286138"
"Great Legend Shipping Limited","Great Legend","9324667"
"Dragon Rich Shipping Limited","Great Link","9738519"
"Great Mind Shipping Limited","Great Mind","9629627"
"Federal Delight Limited","Great Pioneer","9728667"
"Great Praise Shipping Limited","Great Praise","9324655"
"Chak Win Limited","Great Profit","9792888"
"Great Kent Limited","Great Progress","9728655"
"Fortress Shipping Limited","Great Rainbow","9738492"
"Great Resource Shipping Limited","Great Resource","9487031"
"Great Reward Shipping Limited","Great Reward","9487067"
"Effort Plus Limited","Great Rich","9595711"
"Great Talent Shipping Limited","Great Talent","9304227"
"Top Central Limited","Great Triumph","9733600"
"Good States Limited","Great Vanguard","9792929"
"Top Kent Limited","Great Victory","9733612"
"On Great Limited","Great Vision","9728681"
"King Strategy Limited","Great Wealth","9595709"
"Gearbulk Norway AS","Grebe Arrow","9077070"
"Aegeanzhou Alpha Inc.","Green Attitude","9808156"
"Aegeanzhou Beta Inc.","Green Aura","9808168"
"Seabulk Fleet Management LLC","Green Bay","9339818"
"Green Bull One Corporation","Green Cove","9181560"
"Universal Marine Corporation","Green Garnet","9121285"
"Aegeansun Delta Inc.","Green Hellas","9676527"
"Seabulk Fleet Management LLC","Green Lake","9158288"
"Sanzo Enterprise (Panama) SA","Green Phoenix","9547001"
"Aegeansun Alpha Inc.","Green Planet","9669914"
"Chemikalien Seetransport GmbH","Green Point","9259886"
"Aegeansun Beta Inc.","Green Sea","9669926"
"Aegeansun Gamma Inc.","Green Sky","9676515"
"Green Sea Shipping SA","Greenery Sea","9650494"
"Sarquil Shipping Inc","Greenwich Park","9505998"
"Lind Marine, Inc.","Gretajean Lind","D284072"
"Lind Marine, Inc.","Gretajean Lind","D284072"
"Maersk Line A/S","Grete Maersk","9302889"
"Global Ship Lease 20 Limited","GSL Tianjin","9285471"
"Dania Ship Management A/S","GT Star","9485849"
"MOL Tankship Management (Europe) Ltd.","Guanabara","9384992"
"Toyo Shipping Line Co., Ltd.","Guangzhou Highway","9294367"
"Guardian Maritime Limited","Guardian Leader","9388716"
"A.P. Moller - Maersk A/S","Gudrun Maersk","9302877"
"Gulf Baynunah Shipping Ltd.","Gulf Baynunah","9381562"
"Gulf Castle Shipping Limited","Gulf Castle","9389837"
"Gulf Coast Shipping Limited","Gulf Coast","9298674"
"Gulf Cobalt Shipping Limited","Gulf Cobalt","9389849"
"Gulf Coral Shipping Limited","Gulf Coral","9389851"
"Gulf Crystal Shipping Limited","Gulf Crystal","9389863"
"Gulf Elan Shipping Limited","Gulf Elan","9335109"
"Gulf Esprit Shipping Limited","Gulf Esprit","9335094"
"Sinokor Tanker Co., Ltd.","Gulf Glory","9237539"
"Gulf Horizon Shipping Limited","Gulf Horizon","9297412"
"Gulf Jumeirah Shipping Limited","Gulf Jumeirah","9381823"
"Gulf Mews Shipping Limited","Gulf Mews","9335135"
"Gulf Mist Shipping Limited","Gulf Mist","9335147"
"Gulf Moon Shipping Limited","Gulf Moon","9335123"
"Gulf Muttrah Shipping Ltd.","Gulf Muttrah","9381835"
"Gulf Pearl Shipping Limited","Gulf Pearl","9281425"
"Gulf Rastag Shipping Ltd.","Gulf Rastaq","9381847"
"Gulf Stream Shipping Limited","Gulf Stream","9298662"
"Sinokor Petrochemical Co., Ltd.","Gulf Sunrise","9788887"
"Manson Construction Co.","Gulfport","1092257"
"Manson Construction Co.","Gulfport","1092257"
"Manson Construction Co.","Gulfport","1092257"
"A.P. Moller - Maersk A/S","Gunde Maersk","9359014"
"Maersk Line A/S","Gunhilde Maersk","9359026"
"Maersk Line A/S","Gunvor Maersk","9302891"
"Sinotrans Ship Management Limited","Guo Qiang 8","9722065"
"Maersk Line A/S","Gustav Maersk","9359038"
"Maersk Line A/S","Guthorm Maersk","9359040"
"BSL Gwen Shipping Limited","Gwen","9407067"
"Vulica Shipping Company Limited","H.A. Sklenar","8007793"
"Manson Construction Co.","H.R. Morris","1073113"
"Manson Construction Co.","H.R. Morris","1073113"
"Manson Construction Co.","H.R. Morris","1073113"
"The National Shipping Company of Saudi Arabia","Habari","9386940"
"Habrut Maritime Transportation Company Limited","Habrut","9500730"
"Shikishima Kisen K.K.","Hachinohe Maru","9242687"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Adamello","9263203"
"Donnelly Tanker Management Ltd.","Hafnia Africa","9467811"
"Donnelly Tanker Management Ltd.","Hafnia America","9336505"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Andromeda","9461661"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Ane","9709776"
"Donnelly Tanker Management Ltd.","Hafnia Arctic","9332640"
"Donnelly Tanker Management Ltd.","Hafnia Asia","9467809"
"Donnelly Tanker Management Ltd.","Hafnia Australia","9467794"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Bering","9725603"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Daisy","9709788"
"Donnelly Tanker Management Ltd.","Hafnia Europe","9336490"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Green","9360441"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Henriette","9726607"
"Vista Shipholding | Ltd.","Hafnia Hong Kong","9830288"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Hope","9360415"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Karava","9360427"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Kirsten","9732682"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Lene","9726619"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Leo","9476824"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Lise","9726621"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Lotte","9732694"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Magellan","9725615"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Malacca","9725627"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Mikala","9732709"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Nordica","9426283"
"Hafnia Tankers Shipbuilding Denmark 1 APS","Hafnia Pegasus","9461659"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Rainier","9263186"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Robson","9263198"
"Vista Shipholding II Ltd.","Hafnia Shanghai","9830290"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Soya","9729271"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Sunda","9725639"
"Hafnia Tankers Shipholding Alpha Pte. Ltd.","Hafnia Taurus","9461673"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Torres","9729283"
"Hafnia Tankers Shipholding Singapore Pte. Ltd.","Hafnia Victoria","9360439"
"Manson Construction Co.","Hagar","D508989"
"Manson Construction Co.","Hagar","D508989"
"Manson Construction Co.","Hagar","D508989"
"COSCO Shipping Energy Transportation Co., Ltd.","Hai Tun Zuo","9435595"
"MOL Tankship Management (Asia) Pte. Ltd.","Haima","9397896"
"Hainan Island Limited","Hainan Island","9300178"
"Euronav NV","Hakata","9346952"
"Kyowa Kisen Co., Ltd. & Green Spanker Shipping S","Hakata Princess","9788564"
"MOL Tankship Management (Asia) Pte. Ltd.","Hakkaisan","9376878"
"Hako Maritime Limited","Hako","9691814"
"Euronav NV","Hakone","9398084"
"MOL Chemical Tankers Pte. Ltd.","Hakone Galaxy","9791171"
"Kyowa Sansho Co., Ltd.","Hakuta","9461221"
"Olamar Navegacion SA","Hakuyo","9514963"
"Victoria Ship Management Inc.","Halcon Trader","9742053"
"Sause Bros., Inc.","Haleiwa","D653764"
"Costamare Shipping Company SA","Halifax Express","9200823"
""K" Line Ship Management (Singapore) Pte. Ltd.","Hamburg Bridge","9395159"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Hamburg Highway","9712644"
"Victoria Ship Management Inc.","Hamburg Pearl","9747247"
"Chemikalien Seetransport GmbH","Hamburg Star","9298325"
"Shunzan Kaiun Co., Ltd.","Hammersmith Bridge","9395147"
"UML Marylebone Limited","Hampstead","9280586"
"Sause Bros., Inc.","Hana","D648909"
"Forward Gloria Navigation SA","Hanabusa","9332808"
"Canmaro Shipping Inc.","Hanover Square","9783992"
"Chemikalien Seetransport GmbH","Hans Scholl","9247508"
"Istana Park Shipping Co. Pte. Ltd.","Hanseatic Eagle","9490674"
"The China Navigation Co. Pte. Ltd.","Hanyang","9714226"
"Spliethoff's Bevrachtingskantoor BV","Happy Buccaneer","8300389"
"New Ruler Shipping Company Limited","Happy Clipper","9218521"
"Eastern Mediterranean Maritime Limited","Happy Lady","9644225"
"Global Marine Transportation, Inc.","Harbor Associates Barge No.","D582691"
"Global Marine Transportation, Inc.","Harbor Associates Barge No.","D582691"
"Wealth Line Inc.","Harbour Bridge","9302152"
"TB Marine Shipmanagement GmbH & Co. KG","Harbour Fashion","9473080"
"TB Marine Shipmanagement GmbH & Co. KG","Harbour Feature","9473092"
"TB Marine Shipmanagement GmbH & Co. KG","Harbour First","9473119"
"TB Marine Shipmanagement GmbH & Co. KG","Harbour Fountain","9473107"
"TB Marine Shipmanagement GmbH & Co. KG","Harbour Pioneer","9572757"
"TB Marine Shipmanagement GmbH & Co. KG","Harbour Progress","9572745"
"MOL Chemical Tankers Pte. Ltd.","Harmonics","9799680"
"Harrison Bay Shipping LLC","Harrison Bay","9697636"
"Atlantic Ship Management Ltd.","Harrow","9304215"
"World Marine Co., Ltd.","Haruka","9589619"
"Pacific Link Shipping Limited","Haruna Express","9317078"
"Harvest Maritime Limited","Harvest Leader","9690523"
"Reederei MS "Grainbrain I" GmbH & Co. KG","Harvester","9777711"
"Harvey Gulf International Marine, LLC","Harvey Challenger","9780835"
"Euronav NV","Hatteras","9730098"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Hawaiian Highway","9712632"
"Judith Shipping (BVI) Limited","Hawke Bay","9242546"
"Navios Tankers Management Inc.","Hector N","9384100"
"J. Lauritzen A/S","Hedvig Bulker","9424120"
"NYK Shipmanagement Pte. Ltd.","Heijin","8905426"
"Benetech Shipping SA","Helen M","9308223"
"Olof Brodin (Owning) AB","Helena G","9358383"
"Phelioppe Barko Management, Inc.","Helga Bulker","9747053"
"Teekay Marine (Singapore) Pte. Ltd.","Helga Spirit","9292503"
"Helios Ray Ltd","Helios Highway","9690547"
"Latsco Marine Management Inc.","Hellas Aphrodite","9722766"
"Latsco Marine Management Inc.","Hellas Apollo","9772852"
"Latsco Marine Management Inc.","Hellas Avatar","9722613"
"Latsco Marine Management Inc.","Hellas Calafia","9798088"
"Latsco Marine Management Inc.","Hellas Eagle","9772826"
"Latsco Marine Management Inc.","Hellas Enterprise","9397468"
"Latsco Marine Management Inc.","Hellas Explorer","9397456"
"Latsco Marine Management Inc.","Hellas Fighter","9722625"
"Latsco Marine Management Inc.","Hellas Fos","9352963"
"Latsco Marine Management Inc.","Hellas Gladiator","9732503"
"Latsco Marine Management Inc.","Hellas Glory","9354612"
"Latsco Marine Management Inc.","Hellas Hercules","9721138"
"Latsco Marine Management Inc.","Hellas Margarita","9794721"
"Latsco Marine Management Inc.","Hellas Marianna","9798076"
"Latsco Marine Management Inc.","Hellas Nemesis","9722649"
"Latsco Marine Management Inc.","Hellas Poseidon","9721140"
"Deutschland Shipping Corporation","Hellas Reefer","9015187"
"Latsco Marine Management Inc.","Hellas Revenger","9722637"
"Latsco Marine Management Inc.","Hellas Serenity","9354624"
"Latsco Marine Management Inc.","Hellas Sparta","9732515"
"Latsco Marine Management Inc.","Hellas Tatiana","9794719"
"Hellespont Pte. Ltd.","Hellespont Pride","9351414"
"Hellespont Pte. Ltd.","Hellespont Progress","9351426"
"Hellespont Pte. Ltd.","Hellespont Promise","9351438"
"Hellespont Pte. Ltd.","Hellespont Protector","9351452"
"ABC Maritime AG","Helvetia","9614696"
"Petrobras Transporte - Transpetro","Henrique Dias","9453834"
"F.J. Lines Inc.","Henry Hudson Bridge","9302176"
"Technomar Shipping Inc.","Hercules","9594626"
"NYK Shipmanagement Pte. Ltd.","Hercules Leader","9531753"
"Chevron Transport Corporation Ltd.","Hercules Voyager","9583732"
"Heritage Maritime Limited","Heritage Leader","9441556"
"TB Marine Shipmanagement GmbH & Co. KG","Hermione","9307944"
"Score Tankers Limited","Hermitage Bridge","9256913"
"Aurora Car Maritime Transport SA","Heroic Ace","9252216"
"Heroic Ray Limited","Heroic Leader","9441570"
